Time,TimeStamp,ServiceName,SuccessRate(%),LatencyP50(s),LatencyP90(s),LatencyP95(s),LatencyP99(s)
2022-08-20 09:42:29.742591461 +0000 UTC m=+1200.096775492,1660988549,Frontend,100,1.5183823529411766,2.3036764705882358,2.4018382352941177,2.4803676470588236
2022-08-20 09:43:29.76321892 +0000 UTC m=+1260.117402936,1660988609,Frontend,100,1.811224489795918,3.9374999999999996,4.46875,4.89375
2022-08-20 09:44:29.746751164 +0000 UTC m=+1320.100935175,1660988669,Frontend,100,0.14267241379310344,0.42708333333333304,0.7291666666666651,1.8749999999999933
2022-08-20 09:45:29.73740992 +0000 UTC m=+1380.091593933,1660988729,Frontend,100,0.16294642857142855,0.433,0.4965,0.9729999999999991
2022-08-20 09:46:29.748495783 +0000 UTC m=+1440.102679803,1660988789,Frontend,100,0.18076923076923077,0.8733333333333331,1.4333333333333302,2.286666666666668
2022-08-20 09:47:29.740752839 +0000 UTC m=+1500.094936852,1660988849,Frontend,100,0.15526315789473685,0.46111111111111097,0.6999999999999988,0.9844444444444447
2022-08-20 09:48:29.743393089 +0000 UTC m=+1560.097577102,1660988909,Frontend,100,0.1676829268292683,0.7833333333333337,0.9392857142857143,2.0087500000000005
2022-08-20 09:49:29.762376099 +0000 UTC m=+1620.116560131,1660988969,Frontend,50.65789473684211,0.004729729729729731,0.2158620689655174,0.2850000000000014,0.7566666666666682
2022-08-20 09:50:29.766816248 +0000 UTC m=+1680.121000263,1660989029,Frontend,56.29629629629629,0.015625000000000003,0.3365384615384614,0.4759615384615382,1.4124999999999859
2022-08-20 09:51:29.760736224 +0000 UTC m=+1740.114920248,1660989089,Frontend,48.06201550387597,0.004352112676056338,0.5821428571428572,0.8089285714285718,0.9903571428571435
2022-08-20 09:52:29.748845788 +0000 UTC m=+1800.103029795,1660989149,Frontend,100,0.16792452830188678,0.48125,0.7555555555555546,1.5400000000000023
2022-08-20 09:53:29.762839195 +0000 UTC m=+1860.117023208,1660989209,Frontend,100,0.15466101694915255,0.4680555555555557,0.7416666666666668,1.5024999999999964
2022-08-20 09:54:29.756084471 +0000 UTC m=+1920.110268477,1660989269,Frontend,100,0.11163793103448275,0.24508620689655172,0.4125000000000003,0.83875
2022-08-20 09:55:29.751328549 +0000 UTC m=+1980.105512581,1660989329,Frontend,100,0.16397058823529412,0.6500000000000006,0.9638888888888891,2.161000000000002
2022-08-20 09:56:29.753551531 +0000 UTC m=+2040.107735548,1660989389,Frontend,100,0.17678571428571427,0.5227272727272732,0.8068181818181815,1.56249999999999
2022-08-20 09:57:29.762854823 +0000 UTC m=+2100.117038828,1660989449,Frontend,100,1.3629032258064517,2.27258064516129,2.3862903225806456,2.477258064516129
2022-08-20 09:58:29.767827895 +0000 UTC m=+2160.122011900,1660989509,Frontend,100,1.375,2.3137096774193546,2.4310483870967743,3.787499999999996
2022-08-20 09:59:29.781871218 +0000 UTC m=+2220.136055223,1660989569,Frontend,100,1.0849056603773584,2.216981132075472,2.3584905660377355,2.4716981132075473
2022-08-20 10:00:29.768610319 +0000 UTC m=+2280.122794330,1660989629,Frontend,100,0.17500000000000002,0.9125000000000008,1.6068181818181815,2.321363636363636
2022-08-20 10:01:29.76613009 +0000 UTC m=+2340.120314105,1660989689,Frontend,100,0.20135135135135135,0.8066666666666666,1.1285714285714257,2.2257142857142873
2022-08-20 10:02:29.769115827 +0000 UTC m=+2400.123299852,1660989749,Frontend,100,0.16847826086956524,0.6333333333333337,0.8666666666666673,1.800000000000001
2022-08-20 10:03:29.762700772 +0000 UTC m=+2460.116884785,1660989809,Frontend,100,0.159375,0.48833333333333323,0.7230769230769224,0.9446153846153845
2022-08-20 10:04:29.767679435 +0000 UTC m=+2520.121863447,1660989869,Frontend,100,0.1555,0.478409090909091,0.706818181818182,0.9413636363636363
2022-08-20 10:05:29.75546653 +0000 UTC m=+2580.109650535,1660989929,Frontend,100,0.178515625,0.4451923076923077,0.5541666666666661,0.977499999999999
2022-08-20 10:06:29.755155906 +0000 UTC m=+2640.109339911,1660989989,Frontend,100,0.3916666666666667,0.95,1.3937499999999992,2.278749999999999
2022-08-20 10:07:29.765615868 +0000 UTC m=+2700.119799881,1660990049,Frontend,100,0.6590909090909092,2.462500000000001,4.25,8.4
2022-08-20 10:08:29.757246713 +0000 UTC m=+2760.111430745,1660990109,Frontend,100,1.138157894736842,2.448684210526316,3.924999999999991,7.924999999999988
2022-08-20 10:09:29.757201565 +0000 UTC m=+2820.111385578,1660990169,Frontend,100,0.16875,0.6230769230769228,0.8692307692307684,1.8600000000000017
2022-08-20 10:10:29.753409384 +0000 UTC m=+2880.107593389,1660990229,Frontend,100,0.18593749999999998,0.7031249999999999,0.9140624999999998,1.9937500000000024
2022-08-20 10:11:29.750292306 +0000 UTC m=+2940.104476315,1660990289,Frontend,100,0.1548076923076923,0.4968749999999999,0.745833333333333,0.9491666666666667
2022-08-20 10:12:29.760044718 +0000 UTC m=+3000.114228729,1660990349,Frontend,100,0.1825,0.8833333333333327,1.4874999999999967,2.2975
2022-08-20 10:13:29.753838675 +0000 UTC m=+3060.108022688,1660990409,Frontend,100,0.1622641509433962,0.45862068965517233,0.6312499999999989,0.9762499999999993
2022-08-20 10:14:29.773353342 +0000 UTC m=+3120.127537354,1660990469,Frontend,100,0.14891304347826087,0.6941176470588238,0.8911764705882353,1.8299999999999972
2022-08-20 10:15:29.763325385 +0000 UTC m=+3180.117509390,1660990529,Frontend,100,6.7857142857142865,24.363636363636367,27.181818181818176,29.43636363636364
2022-08-20 10:16:29.766647935 +0000 UTC m=+3240.120831965,1660990589,Frontend,100,6.470588235294118,16.400000000000002,23.2,28.63999999999999
2022-08-20 10:17:29.771777298 +0000 UTC m=+3300.125961312,1660990649,Frontend,100,8.26923076923077,24.615384615384617,27.30769230769231,29.461538461538456
2022-08-20 10:18:29.774442004 +0000 UTC m=+3360.128626016,1660990709,Frontend,100,0.15714285714285717,0.42105263157894773,0.5416666666666686,0.9750000000000028
2022-08-20 10:19:29.783291002 +0000 UTC m=+3420.137475008,1660990769,Frontend,100,0.17499999999999996,0.5599999999999996,0.78,0.9560000000000003
2022-08-20 10:20:29.763292577 +0000 UTC m=+3480.117476590,1660990829,Frontend,100,0.2081730769230769,0.7738095238095241,0.9583333333333331,2.1125
2022-08-20 10:21:29.772569224 +0000 UTC m=+3540.126753240,1660990889,Frontend,100,0.13823529411764704,0.4657894736842104,0.7099999999999997,0.9819999999999993
2022-08-20 10:22:29.781818979 +0000 UTC m=+3600.136002991,1660990949,Frontend,100,0.15625,0.5583333333333335,0.8416666666666666,1.8199999999999925
2022-08-20 10:23:29.781611252 +0000 UTC m=+3660.135795296,1660991009,Frontend,96.09374999999999,0.13979591836734695,0.42241379310344834,0.48275862068965525,0.8599999999999997
2022-08-20 10:24:29.772662247 +0000 UTC m=+3720.126846285,1660991069,Frontend,97.5206611570248,0.15223214285714287,0.4090000000000002,0.4745,0.9483333333333367
2022-08-20 10:25:29.782523533 +0000 UTC m=+3780.136707542,1660991129,Frontend,97.01492537313432,0.206875,0.8194444444444445,0.9930555555555557,2.1874999999999982
2022-08-20 10:26:29.773374028 +0000 UTC m=+3840.127558034,1660991189,Frontend,100,0.16286764705882353,0.4412500000000002,0.6194444444444439,0.9238888888888891
2022-08-20 10:27:29.783088472 +0000 UTC m=+3900.137272477,1660991249,Frontend,100,0.14759615384615382,0.45125,0.7124999999999998,1.8549999999999955
2022-08-20 10:28:29.772120729 +0000 UTC m=+3960.126304737,1660991309,Frontend,100,0.14245283018867924,0.41818181818181827,0.493181818181818,0.8899999999999989
2022-08-20 10:29:29.774579891 +0000 UTC m=+4020.128763896,1660991369,Frontend,100,0.175,0.6156249999999998,0.8390624999999998,1.4275000000000042
2022-08-20 10:30:29.779618743 +0000 UTC m=+4080.133802764,1660991429,Frontend,100,0.1721153846153846,0.5928571428571426,0.8142857142857136,0.9914285714285714
2022-08-20 10:31:29.77895 +0000 UTC m=+4140.133134005,1660991489,Frontend,100,0.15425531914893617,0.4911764705882353,0.7599999999999999,0.9919999999999995
2022-08-20 10:32:29.769278259 +0000 UTC m=+4200.123462265,1660991549,Frontend,100,0.391025641025641,0.7695652173913045,0.8956521739130437,0.996521739130435
2022-08-20 10:33:29.773334403 +0000 UTC m=+4260.127518445,1660991609,Frontend,100,0.4076086956521739,0.8539473684210525,0.9401315789473681,1.5174999999999947
2022-08-20 10:34:29.783469474 +0000 UTC m=+4320.137653486,1660991669,Frontend,100,0.3928571428571429,0.8720000000000002,0.9860000000000002,2.158000000000002
2022-08-20 10:35:29.768826335 +0000 UTC m=+4380.123010343,1660991729,Frontend,100,0.18571428571428572,0.8105263157894737,0.9973684210526312,2.1957142857142853
2022-08-20 10:36:29.766856516 +0000 UTC m=+4440.121040528,1660991789,Frontend,100,0.15948275862068964,0.4704545454545454,0.6909090909090908,0.9381818181818177
2022-08-20 10:37:29.788406037 +0000 UTC m=+4500.142590044,1660991849,Frontend,100,0.17840909090909088,0.7888888888888892,0.977777777777778,2.159999999999998
2022-08-20 10:38:29.779961847 +0000 UTC m=+4560.134145859,1660991909,Frontend,100,0.19293478260869562,0.7088235294117647,0.8838235294117642,1.6074999999999953
2022-08-20 10:39:29.785115495 +0000 UTC m=+4620.139299500,1660991969,Frontend,100,0.16734693877551018,0.4826923076923076,0.7299999999999989,0.9860000000000002
2022-08-20 10:40:29.776452142 +0000 UTC m=+4680.130636181,1660992029,Frontend,100,0.2818181818181818,0.6333333333333331,0.8999999999999989,2.0200000000000014
2022-08-20 10:41:29.771619445 +0000 UTC m=+4740.125803480,1660992089,Frontend,100,0.2848837209302325,0.8105263157894733,0.9710526315789467,2.133999999999999
2022-08-20 10:42:29.831311751 +0000 UTC m=+4800.185495764,1660992149,Frontend,100,0.328125,0.7766666666666664,0.9716666666666662,2.1489999999999982
2022-08-20 10:43:29.776251815 +0000 UTC m=+4860.130435820,1660992209,Frontend,100,0.37109375,0.8791666666666667,1.1285714285714257,2.2257142857142873
2022-08-20 10:44:29.788822583 +0000 UTC m=+4920.143006632,1660992269,Frontend,100,0.16,0.6499999999999989,1.3562499999999964,2.27125
2022-08-20 10:45:29.777984813 +0000 UTC m=+4980.132168852,1660992329,Frontend,100,0.17340425531914888,0.4999999999999998,0.9374999999999987,2.1499999999999972
2022-08-20 10:46:29.779233482 +0000 UTC m=+5040.133417498,1660992389,Frontend,100,0.18705357142857146,0.5700000000000002,0.8183333333333325,1.3824999999999892
2022-08-20 10:47:29.792311389 +0000 UTC m=+5100.146495395,1660992449,Frontend,100,0.13879310344827586,0.3535714285714284,0.46249999999999986,0.8475000000000001
2022-08-20 10:48:29.790573396 +0000 UTC m=+5160.144757411,1660992509,Frontend,100,0.15921052631578947,0.469791666666667,0.6840909090909097,0.9368181818181822
2022-08-20 10:49:29.793594176 +0000 UTC m=+5220.147778207,1660992569,Frontend,100,0.1676470588235294,0.6249999999999996,0.8437499999999997,1.449999999999992
2022-08-20 10:50:29.800747221 +0000 UTC m=+5280.154931244,1660992629,Frontend,100,0.1698863636363636,0.557692307692307,0.7980769230769225,0.9903846153846149
2022-08-20 10:51:29.787648423 +0000 UTC m=+5340.141832427,1660992689,Frontend,100,0.15113636363636362,0.380357142857143,0.49375,0.8941666666666663
2022-08-20 10:52:29.79719114 +0000 UTC m=+5400.151375171,1660992749,Frontend,100,0.14813432835820897,0.40781250000000036,0.5750000000000006,0.9721428571428592
2022-08-20 10:53:29.801903374 +0000 UTC m=+5460.156087379,1660992809,Frontend,100,0.18823529411764708,0.7066666666666668,0.9199999999999999,2.0200000000000045
2022-08-20 10:54:29.78865512 +0000 UTC m=+5520.142839143,1660992869,Frontend,100,0.16527777777777777,0.6115384615384611,0.8634615384615375,1.8449999999999964
2022-08-20 10:55:29.793229691 +0000 UTC m=+5580.147413705,1660992929,Frontend,100,0.19264705882352942,0.5653846153846154,0.8403846153846152,1.785000000000003
2022-08-20 10:56:29.791665005 +0000 UTC m=+5640.145849017,1660992989,Frontend,100,0.1556034482758621,0.7050000000000002,1.117857142857144,2.2235714285714274
2022-08-20 10:57:29.776652739 +0000 UTC m=+5700.130836745,1660993049,Frontend,100,0.1575892857142857,0.43522727272727274,0.5541666666666661,0.977499999999999
2022-08-20 10:58:29.790775319 +0000 UTC m=+5760.144959325,1660993109,Frontend,100,0.17346938775510204,0.6875000000000002,1.375,4.916666666666676
2022-08-20 10:59:29.790895805 +0000 UTC m=+5820.145079824,1660993169,Frontend,100,0.16864406779661015,0.566666666666666,1.6749999999999883,4.39
2022-08-20 11:00:29.789714182 +0000 UTC m=+5880.143898197,1660993229,Frontend,100,0.1706730769230769,0.6049999999999999,0.9024999999999993,3.5124999999999917
2022-08-20 11:01:29.79019848 +0000 UTC m=+5940.144382503,1660993289,Frontend,100,0.1709090909090909,0.4645833333333332,0.9666666666666616,7.933333333333332
2022-08-20 11:02:29.786817928 +0000 UTC m=+6000.141001969,1660993349,Frontend,100,0.1405,0.43500000000000005,0.6708333333333326,2.2149999999999945
2022-08-20 11:03:29.850755244 +0000 UTC m=+6060.204939289,1660993409,Frontend,100,0.14456521739130437,0.40750000000000036,0.7625000000000012,1.9862500000000043
2022-08-20 11:04:29.783311175 +0000 UTC m=+6120.137495186,1660993469,Frontend,100,0.17227272727272724,0.5968750000000003,0.7984375,0.9596874999999999
2022-08-20 11:05:29.808428331 +0000 UTC m=+6180.162612356,1660993529,Frontend,100,0.18888888888888888,0.7857142857142856,0.9285714285714282,1.8999999999999972
2022-08-20 11:06:29.792665654 +0000 UTC m=+6240.146849668,1660993589,Frontend,100,0.15625,0.55,0.7977272727272726,0.9959090909090907
2022-08-20 11:07:29.796842267 +0000 UTC m=+6300.151026279,1660993649,Frontend,96.77419354838709,0.16323529411764706,0.7166666666666672,0.9250000000000003,2.0312499999999982
2022-08-20 11:08:29.809761678 +0000 UTC m=+6360.163945710,1660993709,Frontend,96.15384615384615,0.1845454545454545,0.606666666666666,0.8199999999999992,0.9906666666666667
2022-08-20 11:09:29.81396899 +0000 UTC m=+6420.168153003,1660993769,Frontend,97.45762711864407,0.3295454545454547,1.775,2.1375,2.4274999999999993
2022-08-20 11:10:29.801812222 +0000 UTC m=+6480.155996252,1660993829,Frontend,100,0.20874999999999994,0.9437499999999995,1.6374999999999973,2.3274999999999992
2022-08-20 11:11:29.811428271 +0000 UTC m=+6540.165612283,1660993889,Frontend,100,0.1709821428571429,0.5576923076923085,0.8365384615384617,1.774999999999997
2022-08-20 11:12:29.792115529 +0000 UTC m=+6600.146299552,1660993949,Frontend,100,0.14468085106382977,0.4894736842105262,0.7799999999999991,1.5400000000000023
2022-08-20 11:13:29.800155011 +0000 UTC m=+6660.154339023,1660994009,Frontend,100,0.1623076923076923,0.4937500000000003,0.7624999999999997,0.9858333333333327
2022-08-20 11:14:29.804828386 +0000 UTC m=+6720.159012400,1660994069,Frontend,100,0.15434782608695652,0.4260000000000001,0.5187500000000013,0.9037500000000009
2022-08-20 11:15:29.795975273 +0000 UTC m=+6780.150159286,1660994129,Frontend,100,0.15921052631578947,0.4874999999999999,0.752272727272727,0.9868181818181814
2022-08-20 11:16:29.817577262 +0000 UTC m=+6840.171761275,1660994189,Frontend,100,0.21249999999999997,0.8642857142857147,1.2156249999999988,2.243125000000001
2022-08-20 11:17:29.807700555 +0000 UTC m=+6900.161884574,1660994249,Frontend,100,0.16527777777777777,0.6676470588235294,0.8485294117647056,0.9932352941176467
2022-08-20 11:18:29.799098245 +0000 UTC m=+6960.153282277,1660994309,Frontend,100,0.19044117647058822,0.7972222222222222,0.9819444444444446,2.1675
2022-08-20 11:19:29.810866633 +0000 UTC m=+7020.165050638,1660994369,Frontend,100,0.18881578947368421,0.702941176470589,0.8955882352941178,1.8450000000000022
2022-08-20 11:20:29.796872249 +0000 UTC m=+7080.151056279,1660994429,Frontend,100,0.15581395348837207,0.5416666666666665,0.770833333333333,0.9541666666666667
2022-08-20 11:21:29.81309807 +0000 UTC m=+7140.167282077,1660994489,Frontend,100,0.16125,0.45131578947368417,0.6472222222222216,0.929444444444444
2022-08-20 11:22:29.807791585 +0000 UTC m=+7200.161975620,1660994549,Frontend,100,0.147,0.24220000000000003,0.32321428571428523,0.49321428571428555
2022-08-20 11:23:29.805767569 +0000 UTC m=+7260.159951590,1660994609,Frontend,100,0.1605769230769231,0.4825000000000002,0.9799999999999995,2.190000000000001
2022-08-20 11:24:29.803210891 +0000 UTC m=+7320.157394897,1660994669,Frontend,100,0.15714285714285714,0.5857142857142859,0.8107142857142858,0.9907142857142867
2022-08-20 11:25:29.796581758 +0000 UTC m=+7380.150765790,1660994729,Frontend,100,0.2,0.6533333333333335,0.8766666666666662,1.8299999999999914
2022-08-20 11:26:29.802719296 +0000 UTC m=+7440.156903343,1660994789,Frontend,100,0.19095744680851062,0.781578947368421,0.9697368421052633,2.1425000000000027
2022-08-20 11:27:29.800780792 +0000 UTC m=+7500.154964805,1660994849,Frontend,100,0.1869318181818182,0.5900000000000002,0.8116666666666668,0.9889999999999999
2022-08-20 11:28:29.805983441 +0000 UTC m=+7560.160167447,1660994909,Frontend,100,0.15781250000000002,0.4635416666666668,0.7291666666666672,1.874999999999999
2022-08-20 11:29:29.824782805 +0000 UTC m=+7620.178966840,1660994969,Frontend,100,0.12448979591836735,0.3125000000000001,0.4270833333333335,0.725000000000003
2022-08-20 11:30:29.8148008 +0000 UTC m=+7680.168984813,1660995029,Frontend,100,0.1769736842105263,0.7812500000000001,0.9114583333333331,1.56249999999999
2022-08-20 11:31:29.816564374 +0000 UTC m=+7740.170748410,1660995089,Frontend,100,0.184375,0.7095238095238092,0.878571428571428,1.4349999999999936
2022-08-20 11:32:29.811623459 +0000 UTC m=+7800.165807473,1660995149,Frontend,100,0.19305555555555556,0.6343750000000001,0.8328124999999997,0.9915624999999997
2022-08-20 11:33:29.81584632 +0000 UTC m=+7860.170030353,1660995209,Frontend,100,0.16032608695652178,0.44300000000000006,0.5187499999999997,9.150000000000091
2022-08-20 11:34:29.821423834 +0000 UTC m=+7920.175607863,1660995269,Frontend,100,0.1735,0.5650000000000003,0.8324999999999996,7.325000000000004
2022-08-20 11:35:29.808092259 +0000 UTC m=+7980.162276272,1660995329,Frontend,100,0.1475,0.37916666666666704,0.5125000000000003,2.229999999999996
2022-08-20 11:36:29.821323903 +0000 UTC m=+8040.175507919,1660995389,Frontend,100,0.16527777777777777,0.49375000000000024,0.7613636363636362,0.9886363636363631
2022-08-20 11:37:29.817243571 +0000 UTC m=+8100.171427579,1660995449,Frontend,100,0.16118421052631585,0.6843750000000006,0.9046875000000001,1.971250000000005
2022-08-20 11:38:29.811867774 +0000 UTC m=+8160.166051779,1660995509,Frontend,100,0.16581632653061226,0.4657407407407407,0.6472222222222216,0.929444444444444
2022-08-20 11:39:29.828664129 +0000 UTC m=+8220.182848155,1660995569,Frontend,100,0.1630681818181818,0.48303571428571423,0.7843749999999996,1.8549999999999955
2022-08-20 11:40:29.81548696 +0000 UTC m=+8280.169670994,1660995629,Frontend,100,0.16982758620689656,0.4904761904761904,0.7799999999999991,1.5400000000000023
2022-08-20 11:41:29.824096656 +0000 UTC m=+8340.178280669,1660995689,Frontend,97.14285714285712,0.1411290322580645,0.3947368421052631,0.4868421052631579,0.8833333333333331
2022-08-20 11:42:29.811876434 +0000 UTC m=+8400.166060462,1660995749,Frontend,97.56097560975611,0.2144736842105263,0.8653846153846153,0.9807692307692305,2.1399999999999992
2022-08-20 11:43:29.834306832 +0000 UTC m=+8460.188490843,1660995809,Frontend,95.96774193548386,0.2257352941176471,0.9447368421052633,1.5924999999999985,2.3185
2022-08-20 11:44:29.829235473 +0000 UTC m=+8520.183419495,1660995869,Frontend,100,0.225,0.8395833333333332,0.9614583333333332,2.061249999999998
2022-08-20 11:45:29.820484361 +0000 UTC m=+8580.174668367,1660995929,Frontend,100,0.16951219512195126,0.7066666666666672,0.9366666666666665,2.085999999999998
2022-08-20 11:46:29.824889141 +0000 UTC m=+8640.179073186,1660995989,Frontend,100,0.1831521739130435,0.6531250000000007,0.8734375000000002,1.7950000000000081
2022-08-20 11:47:29.814031802 +0000 UTC m=+8700.168215817,1660996049,Frontend,100,0.18967391304347825,0.7282608695652172,0.8749999999999996,0.992391304347826
2022-08-20 11:48:29.815358958 +0000 UTC m=+8760.169542974,1660996109,Frontend,100,0.15706521739130438,0.4427419354838711,0.4955645161290322,0.9689999999999995
2022-08-20 11:49:29.808581015 +0000 UTC m=+8820.162765024,1660996169,Frontend,100,0.191875,0.5125000000000008,0.7979166666666663,1.4724999999999995
2022-08-20 11:50:29.825862901 +0000 UTC m=+8880.180046915,1660996229,Frontend,100,1.7355769230769231,6.045454545454545,8.022727272727272,9.604545454545455
2022-08-20 11:51:29.815772177 +0000 UTC m=+8940.169956189,1660996289,Frontend,100,1.8181818181818183,6.454545454545458,8.227272727272723,9.645454545454543
2022-08-20 11:52:29.80781177 +0000 UTC m=+9000.161995782,1660996349,Frontend,100,1.6833333333333336,4.416666666666674,7.208333333333332,9.441666666666663
2022-08-20 11:53:29.829681025 +0000 UTC m=+9060.183865030,1660996409,Frontend,100,0.14852941176470588,0.4421874999999999,0.6791666666666656,1.6224999999999936
2022-08-20 11:54:29.819390426 +0000 UTC m=+9120.173574447,1660996469,Frontend,100,0.14949999999999997,0.4401785714285716,0.5107142857142855,0.9021428571428575
2022-08-20 11:55:29.837415699 +0000 UTC m=+9180.191599729,1660996529,Frontend,100,0.1685344827586207,0.44435483870967757,0.5035714285714291,0.9007142857142862
2022-08-20 11:56:29.824033993 +0000 UTC m=+9240.178217999,1660996589,Frontend,100,0.17321428571428565,0.4874999999999998,0.8392857142857126,2.031249999999995
2022-08-20 11:57:29.835758514 +0000 UTC m=+9300.189942521,1660996649,Frontend,100,0.19056603773584901,0.6235294117647057,0.8264705882352936,0.9888235294117644
2022-08-20 11:58:29.833385015 +0000 UTC m=+9360.187569051,1660996709,Frontend,100,0.1956896551724138,1.5062499999999994,2.471874999999998,4.484999999999997
2022-08-20 11:59:29.833033054 +0000 UTC m=+9420.187217082,1660996769,Frontend,100,7.727272727272727,22.666666666666664,26.33333333333333,29.266666666666673
2022-08-20 12:00:29.832274376 +0000 UTC m=+9480.186458388,1660996829,Frontend,100,5.384615384615386,20.666666666666675,25.33333333333333,29.066666666666663
2022-08-20 12:01:29.834055122 +0000 UTC m=+9540.188239143,1660996889,Frontend,100,8.25,26.500000000000004,34.50000000000001,54.89999999999996
2022-08-20 12:02:29.827016218 +0000 UTC m=+9600.181200249,1660996949,Frontend,100,0.6700000000000002,2.356818181818182,3.3749999999999987,4.674999999999998
2022-08-20 12:03:29.847427818 +0000 UTC m=+9660.201611849,1660997009,Frontend,100,0.1576923076923077,0.7923076923076917,1.1714285714285646,2.234285714285714
2022-08-20 12:04:29.824052495 +0000 UTC m=+9720.178236501,1660997069,Frontend,100,0.15277777777777776,0.45249999999999996,0.6444444444444435,0.9288888888888892
2022-08-20 12:05:29.830429193 +0000 UTC m=+9780.184613198,1660997129,Frontend,100,0.1609375,0.4951923076923077,0.8906249999999982,2.0949999999999993
2022-08-20 12:06:29.837764357 +0000 UTC m=+9840.191948364,1660997189,Frontend,100,0.14375,0.44107142857142845,0.7392857142857135,1.8349999999999977
2022-08-20 12:07:29.826566796 +0000 UTC m=+9900.180750802,1660997249,Frontend,100,0.1611842105263158,0.5954545454545452,0.8431818181818179,1.6824999999999972
2022-08-20 12:08:29.837276402 +0000 UTC m=+9960.191460415,1660997309,Frontend,100,0.16650943396226414,0.495,0.8906249999999982,2.0949999999999993
2022-08-20 12:09:29.921507726 +0000 UTC m=+10020.275691762,1660997369,Frontend,100,0.21902173913043474,0.7366666666666662,0.9516666666666663,2.1129999999999973
2022-08-20 12:10:29.832988354 +0000 UTC m=+10080.187172378,1660997429,Frontend,100,0.13749999999999998,0.491666666666667,0.7795454545454543,1.4724999999999995
2022-08-20 12:11:29.837971363 +0000 UTC m=+10140.192155374,1660997489,Frontend,100,0.154,0.4970588235294117,0.7681818181818176,0.9899999999999999
2022-08-20 12:12:29.834808217 +0000 UTC m=+10200.188992230,1660997549,Frontend,100,0.17372881355932202,0.5307692307692304,0.803846153846153,1.4349999999999936
2022-08-20 12:13:29.84247358 +0000 UTC m=+10260.196657587,1660997609,Frontend,100,0.1910714285714286,0.5192307692307692,0.7788461538461531,0.9865384615384615
