Time,TimeStamp,ServiceName,SuccessRate(%),LatencyP50(s),LatencyP90(s),LatencyP95(s),LatencyP99(s)
2023-01-27 02:38:02.421863488 +0000 UTC m=+1740.155853082,1674787082,Frontend,0,0.09166666666666667,0.4333333333333334,0.5499999999999996,0.91
2023-01-27 02:39:02.416715847 +0000 UTC m=+1800.150705487,1674787142,Frontend,0,0.11249999999999996,0.48125,0.7125,0.9424999999999997
2023-01-27 02:40:02.404256155 +0000 UTC m=+1860.138245756,1674787202,Frontend,0,0.08333333333333334,0.4500000000000003,0.6499999999999999,0.9300000000000004
2023-01-27 02:41:02.415432893 +0000 UTC m=+1920.149422494,1674787262,Frontend,0,0.075,0.3499999999999998,0.4874999999999997,0.8900000000000005
2023-01-27 02:42:02.419442035 +0000 UTC m=+1980.153431661,1674787322,Frontend,0,0.13409090909090912,0.4374999999999999,0.6874999999999993,0.9375000000000002
2023-01-27 02:43:02.418219475 +0000 UTC m=+2040.152209069,1674787382,Frontend,0,0.05625,0.20249999999999996,0.22624999999999995,0.24525000000000002
2023-01-27 02:44:02.40884589 +0000 UTC m=+2100.142835485,1674787442,Frontend,0,0.09642857142857143,0.34166666666666656,0.42083333333333317,0.48416666666666675
2023-01-27 02:45:02.426194518 +0000 UTC m=+2160.160184112,1674787502,Frontend,0,0.16136363636363638,0.91,1.4124999999999996,2.2824999999999993
2023-01-27 02:46:02.403921631 +0000 UTC m=+2220.137911245,1674787562,Frontend,0,0.04583333333333334,0.097,0.15249999999999997,0.2304999999999999
2023-01-27 02:47:02.449528092 +0000 UTC m=+2280.183517687,1674787622,Frontend,0,0.145,0.46666666666666695,0.8999999999999998,2.14
2023-01-27 02:48:02.422283687 +0000 UTC m=+2340.156273283,1674787682,Frontend,0,0.15000000000000002,0.4333333333333334,0.4875000000000001,0.8699999999999998
2023-01-27 02:49:02.426279297 +0000 UTC m=+2400.160268900,1674787742,Frontend,0,0.1375,0.46000000000000013,0.5499999999999996,0.91
2023-01-27 02:50:02.440472555 +0000 UTC m=+2460.174462153,1674787802,Frontend,0,0.07916666666666668,0.5249999999999998,0.7624999999999994,0.9525000000000002
2023-01-27 02:51:02.438231032 +0000 UTC m=+2520.172220641,1674787862,Frontend,0,0.04895833333333333,0.18500000000000014,0.24250000000000016,0.44249999999999984
2023-01-27 02:52:02.435514226 +0000 UTC m=+2580.169503820,1674787922,Frontend,0,0.15,0.4500000000000001,0.5499999999999996,0.91
2023-01-27 02:53:02.441519827 +0000 UTC m=+2640.175509422,1674787982,Frontend,0,0.12249999999999997,0.3750000000000001,0.47916666666666646,0.8750000000000004
2023-01-27 02:54:02.434513653 +0000 UTC m=+2700.168503248,1674788042,Frontend,0,0.18333333333333335,0.5,1,4.4999999999999964
2023-01-27 02:55:02.438676624 +0000 UTC m=+2760.172666218,1674788102,Frontend,0,0.16,0.6666666666666666,0.8333333333333333,0.9666666666666666
2023-01-27 02:56:02.418474592 +0000 UTC m=+2820.152464269,1674788162,Frontend,0,0.128125,0.34166666666666656,0.42083333333333317,0.48416666666666675
2023-01-27 02:57:02.436930792 +0000 UTC m=+2880.170920386,1674788222,Frontend,0,0.1675,0.5166666666666665,0.7583333333333333,0.9516666666666665
2023-01-27 02:58:02.416366099 +0000 UTC m=+2940.150355700,1674788282,Frontend,0,0.1,0.43333333333333346,0.5499999999999996,0.91
2023-01-27 02:59:02.437129645 +0000 UTC m=+3000.171119244,1674788342,Frontend,0,0.15,0.5500000000000004,0.7749999999999998,0.955
2023-01-27 03:00:02.42186845 +0000 UTC m=+3060.155858052,1674788402,Frontend,0,0.175,0.5,0.75,0.9499999999999996
2023-01-27 03:01:02.441059095 +0000 UTC m=+3120.175048691,1674788462,Frontend,0,0.175,0.7666666666666669,0.9666666666666666,2.14
2023-01-27 03:02:02.434494371 +0000 UTC m=+3180.168483968,1674788522,Frontend,0,0.14285714285714282,0.4333333333333334,0.5499999999999996,0.91
2023-01-27 03:03:02.441056392 +0000 UTC m=+3240.175045986,1674788582,Frontend,0,0.145,0.650000000000001,0.9500000000000004,2.140000000000001
2023-01-27 03:04:02.429076719 +0000 UTC m=+3300.163066313,1674788642,Frontend,0,0.16,0.5333333333333335,0.7666666666666663,0.9533333333333335
2023-01-27 03:05:02.437361954 +0000 UTC m=+3360.171351549,1674788702,Frontend,0,0.16428571428571428,0.5,0.75,0.9499999999999996
2023-01-27 03:06:02.43050207 +0000 UTC m=+3420.164491676,1674788762,Frontend,0,0.25,0.5999999999999999,0.7999999999999996,0.9600000000000002
2023-01-27 03:07:02.441474338 +0000 UTC m=+3480.175463951,1674788822,Frontend,0,0.175,0.4937500000000001,0.7374999999999998,0.9475
2023-01-27 03:08:02.43883773 +0000 UTC m=+3540.172827325,1674788882,Frontend,0,0.16666666666666666,0.4,0.45,0.48999999999999994
2023-01-27 03:09:02.439332502 +0000 UTC m=+3600.173322112,1674788942,Frontend,0,0.09583333333333334,0.45625000000000004,0.6624999999999996,0.9325
2023-01-27 03:10:02.411516647 +0000 UTC m=+3660.145506264,1674789002,Frontend,0,0.08333333333333333,0.2328571428571429,0.5499999999999996,0.91
2023-01-27 03:11:02.427466927 +0000 UTC m=+3720.161456556,1674789062,Frontend,0,0.125,0.40833333333333327,0.45416666666666655,0.49083333333333334
2023-01-27 03:12:02.433038181 +0000 UTC m=+3780.167027775,1674789122,Frontend,0,0.075,0.44166666666666676,0.5750000000000001,0.9149999999999994
2023-01-27 03:13:02.443733016 +0000 UTC m=+3840.177722636,1674789182,Frontend,0,0.15625000000000006,0.6875,0.8437499999999998,0.9687500000000001
2023-01-27 03:14:02.414971063 +0000 UTC m=+3900.148960656,1674789242,Frontend,0,0.095,0.375,0.4791666666666665,0.8750000000000004
2023-01-27 03:15:02.41773678 +0000 UTC m=+3960.151726374,1674789302,Frontend,0,0.23124999999999998,0.5500000000000004,0.7749999999999998,0.955
2023-01-27 03:16:02.433833469 +0000 UTC m=+4020.167823098,1674789362,Frontend,0,0.075,0.2624999999999999,0.3812499999999997,0.4762500000000001
2023-01-27 03:17:02.478269615 +0000 UTC m=+4080.212259238,1674789422,Frontend,0,0.0875,0.3250000000000001,0.5750000000000001,0.9149999999999994
2023-01-27 03:18:02.412806035 +0000 UTC m=+4140.146795646,1674789482,Frontend,0,0.15,0.45,0.5,0.8999999999999994
2023-01-27 03:19:02.456769271 +0000 UTC m=+4200.190758878,1674789542,Frontend,0,0.18181818181818182,0.7857142857142858,0.8928571428571427,0.9785714285714285
2023-01-27 03:20:02.458623909 +0000 UTC m=+4260.192613519,1674789602,Frontend,0,0.18999999999999995,1,1.75,2.349999999999999
2023-01-27 03:21:02.457433199 +0000 UTC m=+4320.191422806,1674789662,Frontend,0,0.10937500000000003,0.39166666666666694,0.4875000000000002,0.8849999999999997
2023-01-27 03:22:02.434146409 +0000 UTC m=+4380.168136003,1674789722,Frontend,0,0.17499999999999996,0.75,0.8749999999999998,0.975
2023-01-27 03:23:02.449920044 +0000 UTC m=+4440.183909638,1674789782,Frontend,0,0.125,0.3625000000000001,0.4937499999999999,0.8949999999999999
2023-01-27 03:24:02.45967962 +0000 UTC m=+4500.193669224,1674789842,Frontend,0,0.09,0.23909090909090913,0.3249999999999997,0.46500000000000014
2023-01-27 03:25:02.448365739 +0000 UTC m=+4560.182355333,1674789902,Frontend,0,0.09166666666666666,0.3624999999999999,0.4312499999999999,0.48625000000000007
2023-01-27 03:26:02.456965594 +0000 UTC m=+4620.190955188,1674789962,Frontend,0,0.1,0.41666666666666663,0.5,0.8999999999999994
2023-01-27 03:27:02.438576127 +0000 UTC m=+4680.172565722,1674790022,Frontend,0,0.18749999999999997,0.5499999999999996,1.0749999999999968,2.215000000000001
2023-01-27 03:28:02.452682652 +0000 UTC m=+4740.186672247,1674790082,Frontend,0,0.10000000000000005,0.4125000000000002,0.4875000000000001,0.8800000000000002
2023-01-27 03:29:02.457301943 +0000 UTC m=+4800.191291547,1674790142,Frontend,0,0.15999999999999998,0.8000000000000004,1.1499999999999986,2.23
2023-01-27 03:30:02.448610344 +0000 UTC m=+4860.182599939,1674790202,Frontend,0,0.14090909090909093,0.35000000000000014,0.425,0.485
2023-01-27 03:31:02.456269431 +0000 UTC m=+4920.190259029,1674790262,Frontend,0,0.1625,0.415,0.4575,0.49149999999999994
2023-01-27 03:32:02.454958814 +0000 UTC m=+4980.188948408,1674790322,Frontend,0,0.09285714285714285,0.33749999999999997,0.41875,0.4837499999999999
2023-01-27 03:33:02.456364759 +0000 UTC m=+5040.190354370,1674790382,Frontend,0,0.10000000000000005,0.4300000000000002,0.4900000000000001,0.8800000000000002
2023-01-27 03:34:02.455729968 +0000 UTC m=+5100.189719574,1674790442,Frontend,0,0.14999999999999994,0.48999999999999994,0.9499999999999988,25.60000000000002
2023-01-27 03:35:02.439695691 +0000 UTC m=+5160.173685286,1674790502,Frontend,0,0.165625,0.4178571428571428,0.45892857142857146,0.4917857142857142
2023-01-27 03:36:02.451569852 +0000 UTC m=+5220.185559462,1674790562,Frontend,0,0.1642857142857143,0.47500000000000003,1.449999999999998,2.290000000000001
2023-01-27 03:37:02.461791384 +0000 UTC m=+5280.195780978,1674790622,Frontend,0,0.1,0.3583333333333334,0.42916666666666664,0.4858333333333333
2023-01-27 03:38:02.454789817 +0000 UTC m=+5340.188779412,1674790682,Frontend,0,0.175,0.45,0.490625,0.8699999999999993
2023-01-27 03:39:02.468765761 +0000 UTC m=+5400.202755355,1674790742,Frontend,0,0.15,0.5500000000000004,0.7749999999999998,0.955
2023-01-27 03:40:02.458801786 +0000 UTC m=+5460.192791448,1674790802,Frontend,0,0.08333333333333334,0.3875000000000003,0.475,0.8600000000000009
2023-01-27 03:41:02.434924515 +0000 UTC m=+5520.168914125,1674790862,Frontend,0,0.1625,0.9499999999999996,1.637499999999999,2.3274999999999992
2023-01-27 03:42:02.455334204 +0000 UTC m=+5580.189323798,1674790922,Frontend,0,0.10833333333333332,0.24833333333333335,0.4874999999999997,0.8949999999999999
2023-01-27 03:43:02.443308736 +0000 UTC m=+5640.177298330,1674790982,Frontend,0,0.075,0.24357142857142855,0.4624999999999992,0.884999999999999
2023-01-27 03:44:02.45922654 +0000 UTC m=+5700.193216134,1674791042,Frontend,0,0.15357142857142858,0.43750000000000006,0.6249999999999996,0.925
2023-01-27 03:45:02.434517204 +0000 UTC m=+5760.168506827,1674791102,Frontend,0,0.07916666666666666,0.375,0.4791666666666662,0.875
2023-01-27 03:46:02.456029205 +0000 UTC m=+5820.190018818,1674791162,Frontend,0,0.078125,0.2624999999999999,0.4437499999999999,0.8549999999999993
2023-01-27 03:47:02.456648839 +0000 UTC m=+5880.190638435,1674791222,Frontend,0,0.10000000000000003,0.3000000000000002,0.4625,0.8699999999999993
2023-01-27 03:48:02.460865159 +0000 UTC m=+5940.194854754,1674791282,Frontend,0,0.19,0.7666666666666667,0.9666666666666666,2.14
2023-01-27 03:49:02.442293902 +0000 UTC m=+6000.176283497,1674791342,Frontend,0,0.06874999999999998,0.22642857142857145,0.2489285714285714,0.44749999999999995
2023-01-27 03:50:02.446822226 +0000 UTC m=+6060.180811822,1674791402,Frontend,0,0.15,0.5500000000000004,0.7749999999999998,0.955
2023-01-27 03:51:02.451239259 +0000 UTC m=+6120.185228868,1674791462,Frontend,0,0.09583333333333331,0.3374999999999995,0.48124999999999957,0.884999999999999
2023-01-27 03:52:02.451835127 +0000 UTC m=+6180.185824721,1674791522,Frontend,0,0.14090909090909093,0.4000000000000002,0.4812500000000002,2.109999999999999
2023-01-27 03:53:02.439718296 +0000 UTC m=+6240.173707918,1674791582,Frontend,0,0.1125,0.2425,0.33749999999999997,0.4674999999999998
2023-01-27 03:54:02.475905168 +0000 UTC m=+6300.209894761,1674791642,Frontend,0,0.15250000000000002,0.49583333333333346,0.7416666666666665,0.9483333333333335
2023-01-27 03:55:02.441364846 +0000 UTC m=+6360.175354459,1674791702,Frontend,0,0.25,0.9,1.299999999999997,2.2600000000000016
2023-01-27 03:56:02.479889592 +0000 UTC m=+6420.213879186,1674791762,Frontend,0,0.1375,0.5249999999999998,0.7624999999999994,0.9525000000000002
2023-01-27 03:57:02.438185386 +0000 UTC m=+6480.172174987,1674791822,Frontend,0,0.17500000000000004,0.4475000000000001,0.48625,0.8450000000000009
2023-01-27 03:58:02.440257641 +0000 UTC m=+6540.174247235,1674791882,Frontend,0,0.14687500000000003,0.7125000000000002,0.8562500000000001,0.9712499999999997
2023-01-27 03:59:02.449529305 +0000 UTC m=+6600.183518911,1674791942,Frontend,0,0.184375,0.455,0.5249999999999989,0.9050000000000005
2023-01-27 04:00:02.463947269 +0000 UTC m=+6660.197936864,1674792002,Frontend,0,0.125,0.475,0.8499999999999998,2.1099999999999977
2023-01-27 04:01:02.470024044 +0000 UTC m=+6720.204013638,1674792062,Frontend,0,0.15,0.4,0.4499999999999999,0.49000000000000005
2023-01-27 04:02:02.45665094 +0000 UTC m=+6780.190640538,1674792122,Frontend,0,0.175,0.7900000000000001,0.8949999999999999,0.979
2023-01-27 04:03:02.479587288 +0000 UTC m=+6840.213576883,1674792182,Frontend,0,0.24062499999999998,0.7700000000000001,0.885,0.9769999999999999
2023-01-27 04:04:02.472289778 +0000 UTC m=+6900.206279376,1674792242,Frontend,0,0.09444444444444446,0.4125,0.5750000000000001,0.9149999999999994
2023-01-27 04:05:02.476484566 +0000 UTC m=+6960.210474175,1674792302,Frontend,0,0.11875,0.42,0.485,0.8699999999999993
2023-01-27 04:06:02.456524087 +0000 UTC m=+7020.190513682,1674792362,Frontend,0,0.15,0.5,0.75,0.9499999999999996
2023-01-27 04:07:02.446818343 +0000 UTC m=+7080.180807937,1674792422,Frontend,0,0.3125,1.8399999999999996,2.169999999999999,2.434
2023-01-27 04:08:02.447575819 +0000 UTC m=+7140.181565415,1674792482,Frontend,0,0.14166666666666666,0.4083333333333334,0.49583333333333324,0.8949999999999999
2023-01-27 04:09:02.460656579 +0000 UTC m=+7200.194646200,1674792542,Frontend,0,0.12250000000000003,0.44166666666666676,0.6624999999999996,0.9325
2023-01-27 04:10:02.495370919 +0000 UTC m=+7260.229360513,1674792602,Frontend,0,0.1375,0.44166666666666676,0.5750000000000001,0.9149999999999994
2023-01-27 04:11:02.464084275 +0000 UTC m=+7320.198073870,1674792662,Frontend,0,0.125,0.3875000000000001,0.4437499999999999,0.48875
2023-01-27 04:12:02.459503499 +0000 UTC m=+7380.193493109,1674792722,Frontend,0,0.146875,0.6166666666666666,0.8083333333333332,0.9616666666666666
2023-01-27 04:13:02.462500918 +0000 UTC m=+7440.196490512,1674792782,Frontend,0,0.07222222222222222,0.19,0.22,0.24399999999999997
2023-01-27 04:14:02.473107172 +0000 UTC m=+7500.207096767,1674792842,Frontend,0,0.29166666666666663,0.8722222222222221,0.9361111111111111,0.9872222222222222
2023-01-27 04:15:02.489273125 +0000 UTC m=+7560.223262776,1674792902,Frontend,0,0.08214285714285714,0.34166666666666656,0.42083333333333317,0.48416666666666675
2023-01-27 04:16:02.468436859 +0000 UTC m=+7620.202426465,1674792962,Frontend,0,0.175,0.4291666666666667,0.46458333333333335,0.4929166666666666
2023-01-27 04:17:02.486672548 +0000 UTC m=+7680.220662162,1674793022,Frontend,0,0.1,0.4333333333333334,0.5499999999999996,0.91
2023-01-27 04:18:02.48065437 +0000 UTC m=+7740.214644008,1674793082,Frontend,0,0.075,0.19000000000000006,0.22,0.244
2023-01-27 04:19:02.462985996 +0000 UTC m=+7800.196975591,1674793142,Frontend,0,0.22499999999999998,0.7799999999999999,0.8899999999999998,0.9780000000000001
2023-01-27 04:20:02.463229652 +0000 UTC m=+7860.197219247,1674793202,Frontend,0,0.175,0.4250000000000001,0.4625,0.4925
2023-01-27 04:21:02.466646459 +0000 UTC m=+7920.200636054,1674793262,Frontend,0,0.375,1.0749999999999993,1.7874999999999983,2.357500000000001
2023-01-27 04:22:02.474267759 +0000 UTC m=+7980.208257354,1674793322,Frontend,0,0.1,0.5500000000000004,0.7749999999999998,0.955
2023-01-27 04:23:02.468927161 +0000 UTC m=+8040.202916775,1674793382,Frontend,0,0.0875,0.5166666666666665,0.7583333333333333,0.9516666666666665
2023-01-27 04:24:02.448786714 +0000 UTC m=+8100.182776331,1674793442,Frontend,0,0.11071428571428571,0.3687500000000001,0.4343749999999999,0.486875
2023-01-27 04:25:02.529889481 +0000 UTC m=+8160.263879081,1674793502,Frontend,0,0.08928571428571429,0.6250000000000002,0.9374999999999996,2.1250000000000013
2023-01-27 04:26:02.472097069 +0000 UTC m=+8220.206086663,1674793562,Frontend,0,0.1642857142857143,0.5,0.7499999999999998,0.95
2023-01-27 04:27:02.483180898 +0000 UTC m=+8280.217170515,1674793622,Frontend,0,0.15,0.6666666666666666,0.8333333333333333,0.9666666666666666
2023-01-27 04:28:02.496954711 +0000 UTC m=+8340.230944324,1674793682,Frontend,0,0.3392857142857143,1.3499999999999999,1.925,2.384999999999999
2023-01-27 04:29:02.483677765 +0000 UTC m=+8400.217667360,1674793742,Frontend,0,0.115,0.4049999999999999,0.4524999999999999,0.49050000000000005
2023-01-27 04:30:02.477518119 +0000 UTC m=+8460.211507741,1674793802,Frontend,0,0.175,0.5499999999999996,1.0749999999999968,2.215000000000001
2023-01-27 04:31:02.529230472 +0000 UTC m=+8520.263220089,1674793862,Frontend,0,0.19375,0.49166666666666664,0.9499999999999988,2.1700000000000013
2023-01-27 04:32:02.501888754 +0000 UTC m=+8580.235878349,1674793922,Frontend,0,0.20714285714285713,0.46666666666666673,0.5499999999999996,0.91
2023-01-27 04:33:02.472891775 +0000 UTC m=+8640.206881416,1674793982,Frontend,0,0.2125,0.4857142857142858,0.8999999999999998,2.14
2023-01-27 04:34:02.490130666 +0000 UTC m=+8700.224120260,1674794042,Frontend,0,0.13,0.45,1.299999999999997,2.2600000000000016
2023-01-27 04:35:02.495480915 +0000 UTC m=+8760.229470509,1674794102,Frontend,0,0.14285714285714282,0.4874999999999999,0.9499999999999988,2.1700000000000013
2023-01-27 04:36:02.468283723 +0000 UTC m=+8820.202273316,1674794162,Frontend,0,0.14375,0.6500000000000007,0.9083333333333334,2.035000000000003
2023-01-27 04:37:02.508172507 +0000 UTC m=+8880.242162104,1674794222,Frontend,0,0.2,0.4812500000000001,0.8500000000000002,2.1099999999999977
2023-01-27 04:38:02.484073599 +0000 UTC m=+8940.218063219,1674794282,Frontend,0,0.115,0.3937500000000001,0.446875,0.4893749999999999
2023-01-27 04:39:02.497275021 +0000 UTC m=+9000.231264616,1674794342,Frontend,0,0.08125,0.244375,0.35625,0.47124999999999984
2023-01-27 04:40:02.501860413 +0000 UTC m=+9060.235850008,1674794402,Frontend,0,0.08749999999999998,0.9125,1.487499999999999,2.2975
2023-01-27 04:41:02.473973783 +0000 UTC m=+9120.207963388,1674794462,Frontend,0,0.11071428571428575,0.5750000000000008,0.9124999999999998,2.0949999999999998
2023-01-27 04:42:02.516193116 +0000 UTC m=+9180.250182710,1674794522,Frontend,0,0.16,0.8000000000000007,1.449999999999998,2.290000000000001
2023-01-27 04:43:02.466798855 +0000 UTC m=+9240.200788450,1674794582,Frontend,0,0.125,0.23833333333333334,0.28750000000000003,0.4574999999999997
2023-01-27 04:44:02.501894313 +0000 UTC m=+9300.235883911,1674794642,Frontend,0,0.146875,0.49166666666666675,0.7374999999999998,0.9475
2023-01-27 04:45:02.494161551 +0000 UTC m=+9360.228151146,1674794702,Frontend,0,0.165625,0.7500000000000002,0.9583333333333335,2.1250000000000027
2023-01-27 04:46:02.470801834 +0000 UTC m=+9420.204791428,1674794762,Frontend,0,0.1857142857142857,0.48571428571428577,0.6999999999999996,0.94
2023-01-27 04:47:02.50060911 +0000 UTC m=+9480.234598723,1674794822,Frontend,0,0.15,0.48999999999999994,0.9499999999999988,2.1700000000000013
2023-01-27 04:48:02.488020369 +0000 UTC m=+9540.222009975,1674794882,Frontend,0,0.1,0.244,0.6999999999999996,0.94
2023-01-27 04:49:02.49172339 +0000 UTC m=+9600.225713002,1674794942,Frontend,0,0.0825,0.44166666666666676,0.5750000000000001,0.9149999999999994
2023-01-27 04:50:02.489233121 +0000 UTC m=+9660.223222715,1674795002,Frontend,0,0.1,0.375,0.4375,0.4874999999999999
2023-01-27 04:51:02.49769013 +0000 UTC m=+9720.231679727,1674795062,Frontend,0,0.09583333333333333,0.5499999999999996,1.0749999999999968,2.215000000000001
2023-01-27 04:52:02.492062773 +0000 UTC m=+9780.226052367,1674795122,Frontend,0,0.1675,0.49166666666666675,1.712499999999999,2.3425
2023-01-27 04:53:02.494653869 +0000 UTC m=+9840.228643464,1674795182,Frontend,0,0.1375,0.4249999999999999,0.4937499999999999,0.8900000000000005
2023-01-27 04:54:02.467618581 +0000 UTC m=+9900.201608179,1674795242,Frontend,0,0.07222222222222223,0.21625000000000005,0.24249999999999997,0.4300000000000002
2023-01-27 04:55:02.495170008 +0000 UTC m=+9960.229159602,1674795302,Frontend,0,0.2125,0.5500000000000004,0.7749999999999998,0.955
2023-01-27 04:56:02.48683342 +0000 UTC m=+10020.220823015,1674795362,Frontend,0,0.11249999999999996,0.925,1.6375,2.3274999999999992
2023-01-27 04:57:02.520267645 +0000 UTC m=+10080.254257240,1674795422,Frontend,0,0.19,0.41000000000000003,0.455,0.491
2023-01-27 04:58:02.50308311 +0000 UTC m=+10140.237072704,1674795482,Frontend,0,0.11250000000000004,0.825000000000001,1.4875000000000007,2.2975
2023-01-27 04:59:02.513640775 +0000 UTC m=+10200.247630400,1674795542,Frontend,0,0.13214285714285715,0.4249999999999999,0.5249999999999989,0.9050000000000005
2023-01-27 05:00:02.545009209 +0000 UTC m=+10260.278998810,1674795602,Frontend,0,0.1272727272727273,0.400000000000001,0.7000000000000002,0.94
2023-01-27 05:01:02.505205906 +0000 UTC m=+10320.239195512,1674795662,Frontend,0,0.175,0.7000000000000004,0.85,0.97
2023-01-27 05:02:02.50122736 +0000 UTC m=+10380.235216954,1674795722,Frontend,0,0.15357142857142858,0.37500000000000006,0.4375,0.4875
2023-01-27 05:03:02.504800841 +0000 UTC m=+10440.238790436,1674795782,Frontend,0,0.11874999999999994,1.5625000000000007,2.031249999999999,2.40625
2023-01-27 05:04:02.498337271 +0000 UTC m=+10500.232326867,1674795842,Frontend,0,0.146875,0.5249999999999998,0.7624999999999994,0.9525000000000002
2023-01-27 05:05:02.511873529 +0000 UTC m=+10560.245863148,1674795902,Frontend,0,0.078125,0.28750000000000003,0.39375,0.47874999999999984
2023-01-27 05:06:02.501784325 +0000 UTC m=+10620.235773920,1674795962,Frontend,0,0.078125,0.3125,0.4062499999999999,0.48125
2023-01-27 05:07:02.523024263 +0000 UTC m=+10680.257013864,1674796022,Frontend,0,0.065625,0.1375,0.19374999999999995,0.23875
2023-01-27 05:08:02.530398006 +0000 UTC m=+10740.264387601,1674796082,Frontend,0,0.16136363636363638,0.3874999999999999,0.5249999999999989,0.9050000000000005
2023-01-27 05:09:02.505545672 +0000 UTC m=+10800.239535267,1674796142,Frontend,0,0.14166666666666666,0.8499999999999998,1.6375,2.3274999999999992
2023-01-27 05:10:02.510355332 +0000 UTC m=+10860.244344926,1674796202,Frontend,0,0.16875,0.6250000000000004,0.9374999999999993,2.1250000000000013
2023-01-27 05:11:02.518948991 +0000 UTC m=+10920.252938585,1674796262,Frontend,0,0.1375,0.4937500000000001,0.9749999999999994,2.185
